5000
2,216
4,689
6,451
8,581
10,785
12,581
14,93
16,361
18,132
20,6
22,797
24,389
26,197
28,284
30,347
32,729
34,204
36,493
38,584
40,356
42,200
44,335
46,111
48,442
50,198
52,372
54,637
56,434
58,27
60,643
62,706
64,281
66,57
68,456
70,102
72,229
74,77
76,650
78,760
80,738
82,122
84,60
86,624
88,599
90,384
92,255
94,480
96,710
98,127
100,517
102,244
104,363
106,322
108,19
110,230
112,487
114,126
116,696
118,430
120,368
122,2
124,749
126,517
128,204
130,323
132,315
134,255
136,153
138,24
140,330
142,315
144,273
146,167
148,630
150,739
152,640
154,455
156,324
158,431
160,158
162,478
164,304
166,173
168,116
170,98
172,605
174,436
176,9
178,574
180,433
182,632
184,522
186,513
188,528
190,271
192,320
194,155
196,133
198,508
200,499
202,262
204,520
206,252
208,534
210,724
212,263
214,59
216,646
218,240
220,598
222,576
224,143
226,694
228,295
230,8
232,197
234,357
236,473
238,63
240,425
242,161
244,696
246,599
248,598
250,38
252,573
254,425
256,353
258,299
260,241
262,718
264,390
266,8
268,230
270,205
272,424
274,150
276,220
278,118
280,460
282,624
284,766
286,275
288,340
290,168
292,555
294,729
296,496
298,224
300,531
302,632
304,686
306,482
308,195
310,110
312,473
314,353
316,406
318,390
320,553
322,458
324,800
326,616
328,440
330,140
332,61
334,293
336,30
338,705
340,85
342,534
344,10
346,681
348,642
350,62
352,723
354,102
356,630
358,771
360,35
362,500
364,195
366,694
368,24
370,613
372,143
374,138
376,269
378,162
380,313
382,422
384,692
386,50
388,559
390,421
392,685
394,677
396,293
398,458
400,667
402,357
404,777
406,276
408,679
410,598
412,92
414,38
416,264
418,766
420,411
422,342
424,195
426,40
428,779
430,469
432,99
434,613
436,567
438,614
440,623
442,120
444,178
446,513
448,66
450,757
452,616
454,59
456,303
458,55
460,770
462,9
464,325
466,782
468,560
470,727
472,476
474,10
476,775
478,61
480,631
482,545
484,391
486,340
488,129
490,332
492,280
494,289
496,148
498,431
500,20
502,791
504,762
506,69
508,118
510,285
512,89
514,482
516,374
518,178
520,734
522,208
524,185
526,563
528,523
530,375
532,52
534,156
536,616
538,521
540,77
542,138
544,483
546,799
548,528
550,666
552,395
554,674
556,357
558,40
560,328
562,605
564,289
566,618
568,776
570,462
572,520
574,679
576,691
578,303
580,109
582,164
584,205
586,644
588,363
590,383
592,548
594,248
596,238
598,379
600,282
602,442
604,445
606,217
608,371
610,511
612,102
614,348
616,373
618,758
620,725
622,401
624,473
626,773
628,105
630,697
632,90
634,795
636,674
638,247
640,117
642,425
644,522
646,361
648,455
650,730
652,351
654,125
656,712
658,37
660,674
662,27
664,407
666,110
668,521
670,177
672,634
674,748
676,178
678,248
680,688
682,242
684,131
686,287
688,630
690,769
692,257
694,55
696,137
698,635
700,10
702,443
704,525
706,337
708,106
710,482
712,52
714,565
716,297
718,776
720,190
722,302
724,305
726,16
728,443
730,227
732,80
734,20
736,297
738,507
740,665
742,385
744,234
746,135
748,748
750,93
752,216
754,333
756,95
758,511
760,30
762,45
764,332
766,716
768,181
770,762
772,700
774,631
776,720
778,460
780,741
782,194
784,675
786,336
788,70
790,408
792,133
794,380
796,364
798,264
800,168
802,776
804,774
806,649
808,595
810,372
812,753
814,328
816,563
818,611
820,649
822,39
824,433
826,221
828,254
830,199
832,260
834,212
836,456
838,113
840,261
842,620
844,497
846,255
848,622
850,168
852,112
854,681
856,682
858,176
860,618
862,132
864,538
866,782
868,484
870,118
872,270
874,797
876,716
878,466
880,461
882,262
884,732
886,736
888,440
890,314
892,233
894,403
896,642
898,546
900,591
902,456
904,76
906,219
908,337
910,587
912,98
914,361
916,391
918,194
920,537
922,568
924,422
926,743
928,674
930,51
932,595
934,574
936,295
938,735
940,586
942,379
944,714
946,559
948,451
950,190
952,240
954,61
956,607
958,107
960,707
962,717
964,354
966,626
968,90
970,681
972,480
974,518
976,227
978,424
980,694
982,453
984,149
986,585
988,629
990,509
992,121
994,656
996,593
998,618
1000,463
1002,378
1004,72
1006,383
1008,80
1010,295
1012,124
1014,643
1016,794
1018,214
1020,630
1022,47
1024,339
1026,333
1028,185
1030,441
1032,272
1034,361
1036,674
1038,413
1040,440
1042,612
1044,41
1046,379
1048,556
1050,661
1052,502
1054,317
1056,199
1058,74
1060,709
1062,391
1064,551
1066,761
1068,32
1070,678
1072,223
1074,488
1076,179
1078,761
1080,506
1082,771
1084,104
1086,614
1088,319
1090,205
1092,270
1094,190
1096,759
1098,618
1100,481
1102,18
1104,721
1106,728
1108,302
1110,574
1112,549
1114,563
1116,643
1118,129
1120,98
1122,240
1124,179
1126,85
1128,137
1130,741
1132,55
1134,192
1136,459
1138,480
1140,475
1142,397
1144,96
1146,201
1148,418
1150,538
1152,521
1154,705
1156,108
1158,449
1160,581
1162,100
1164,566
1166,200
1168,56
1170,731
1172,399
1174,586
1176,445
1178,719
1180,534
1182,570
1184,380
1186,1
1188,503
1190,263
1192,230
1194,574
1196,251
1198,416
1200,706
1202,645
1204,605
1206,761
1208,475
1210,475
1212,180
1214,584
1216,716
1218,316
1220,667
1222,497
1224,578
1226,419
1228,178
1230,89
1232,679
1234,738
1236,323
1238,376
1240,464
1242,552
1244,270
1246,718
1248,272
1250,567
1252,107
1254,773
1256,287
1258,97
1260,29
1262,653
1264,628
1266,494
1268,409
1270,783
1272,14
1274,296
1276,655
1278,242
1280,764
1282,790
1284,346
1286,131
1288,129
1290,31
1292,436
1294,18
1296,521
1298,427
1300,541
1302,385
1304,98
1306,201
1308,94
1310,97
1312,766
1314,768
1316,402
1318,667
1320,236
1322,307
1324,290
1326,655
1328,584
1330,175
1332,683
1334,82
1336,18
1338,525
1340,197
1342,220
1344,214
1346,500
1348,733
1350,84
1352,469
1354,316
1356,615
1358,668
1360,258
1362,242
1364,8
1366,201
1368,83
1370,56
1372,131
1374,69
1376,718
1378,509
1380,45
1382,715
1384,301
1386,337
1388,206
1390,264
1392,378
1394,578
1396,92
1398,530
1400,799
1402,213
1404,88
1406,331
1408,501
1410,794
1412,569
1414,244
1416,217
1418,657
1420,232
1422,6
1424,158
1426,397
1428,773
1430,624
1432,576
1434,487
1436,326
1438,624
1440,342
1442,420
1444,599
1446,521
1448,225
1450,236
1452,609
1454,57
1456,603
1458,441
1460,275
1462,21
1464,350
1466,27
1468,170
1470,789
1472,145
1474,548
1476,303
1478,464
1480,693
1482,114
1484,530
1486,25
1488,327
1490,79
1492,795
1494,333
1496,323
1498,166
1500,578
1502,573
1504,112
1506,111
1508,391
1510,645
1512,290
1514,750
1516,372
1518,584
1520,192
1522,53
1524,760
1526,37
1528,415
1530,282
1532,280
1534,500
1536,546
1538,522
1540,457
1542,783
1544,247
1546,112
1548,561
1550,93
1552,360
1554,55
1556,548
1558,752
1560,34
1562,206
1564,273
1566,337
1568,656
1570,629
1572,576
1574,111
1576,140
1578,99
1580,201
1582,209
1584,563
1586,356
1588,472
1590,610
1592,762
1594,768
1596,289
1598,349
1600,785
1602,711
1604,182
1606,243
1608,776
1610,111
1612,676
1614,85
1616,787
1618,669
1620,234
1622,716
1624,355
1626,482
1628,422
1630,142
1632,455
1634,709
1636,195
1638,530
1640,206
1642,555
1644,212
1646,357
1648,369
1650,652
1652,242
1654,296
1656,58
1658,778
1660,332
1662,298
1664,619
1666,303
1668,23
1670,703
1672,48
1674,691
1676,607
1678,529
1680,718
1682,55
1684,394
1686,140
1688,41
1690,163
1692,396
1694,6
1696,141
1698,427
1700,233
1702,12
1704,127
1706,23
1708,123
1710,546
1712,42
1714,504
1716,722
1718,335
1720,141
1722,139
1724,446
1726,673
1728,480
1730,228
1732,75
1734,454
1736,229
1738,426
1740,151
1742,550
1744,496
1746,532
1748,314
1750,684
1752,729
1754,41
1756,458
1758,734
1760,595
1762,258
1764,685
1766,87
1768,574
1770,619
1772,434
1774,39
1776,146
1778,242
1780,489
1782,220
1784,88
1786,439
1788,408
1790,453
1792,70
1794,317
1796,743
1798,42
1800,600
1802,169
1804,60
1806,6
1808,542
1810,16
1812,641
1814,215
1816,709
1818,259
1820,502
1822,308
1824,444
1826,326
1828,209
1830,17
1832,468
1834,649
1836,617
1838,477
1840,719
1842,65
1844,757
1846,665
1848,97
1850,59
1852,563
1854,571
1856,365
1858,651
1860,507
1862,275
1864,81
1866,324
1868,720
1870,233
1872,401
1874,418
1876,587
1878,282
1880,99
1882,640
1884,586
1886,78
1888,157
1890,658
1892,793
1894,115
1896,11
1898,387
1900,696
1902,725
1904,26
1906,148
1908,691
1910,367
1912,749
1914,598
1916,464
1918,193
1920,205
1922,718
1924,275
1926,449
1928,756
1930,730
1932,241
1934,183
1936,391
1938,249
1940,144
1942,175
1944,617
1946,417
1948,69
1950,754
1952,748
1954,42
1956,609
1958,460
1960,701
1962,56
1964,636
1966,711
1968,702
1970,142
1972,113
1974,176
1976,88
1978,704
1980,108
1982,420
1984,297
1986,367
1988,751
1990,757
1992,395
1994,738
1996,739
1998,772
2000,252
2002,228
2004,92
2006,796
2008,750
2010,561
2012,143
2014,198
2016,265
2018,676
2020,679
2022,615
2024,757
2026,406
2028,728
2030,669
2032,103
2034,480
2036,12
2038,260
2040,493
2042,503
2044,569
2046,173
2048,210
2050,161
2052,787
2054,109
2056,375
2058,290
2060,424
2062,612
2064,392
2066,279
2068,608
2070,721
2072,733
2074,711
2076,171
2078,214
2080,97
2082,225
2084,531
2086,341
2088,344
2090,290
2092,570
2094,579
2096,51
2098,683
2100,57
2102,675
2104,547
2106,628
2108,32
2110,286
2112,375
2114,329
2116,751
2118,549
2120,202
2122,397
2124,282
2126,763
2128,137
2130,742
2132,79
2134,473
2136,518
2138,299
2140,620
2142,740
2144,266
2146,74
2148,459
2150,516
2152,593
2154,48
2156,659
2158,612
2160,784
2162,258
2164,306
2166,523
2168,711
2170,646
2172,431
2174,601
2176,279
2178,725
2180,482
2182,667
2184,238
2186,622
2188,564
2190,64
2192,173
2194,572
2196,512
2198,580
2200,346
2202,686
