295
0,34,180
1,68,646
2,102,482
3,136,372
4,170,464
5,204,699
6,238,777
7,272,293
8,306,561
9,339,480
10,373,141
11,407,73
12,441,472
13,475,251
14,509,389
15,543,185
16,577,475
17,611,313
18,645,316
19,678,543
20,712,397
21,746,387
22,780,149
23,814,562
24,848,770
25,882,2
26,916,261
27,950,181
28,984,283
29,1017,249
30,1051,660
31,1085,421
32,1119,608
33,1153,34
34,1187,741
35,1221,473
36,1255,24
37,1289,234
38,1323,215
39,1356,150
40,1390,352
41,1424,791
42,1458,778
43,1492,222
44,1526,500
45,1560,500
46,1594,744
47,1628,659
48,1662,298
49,1695,527
50,1729,761
51,1763,116
52,1797,683
53,1831,264
54,1865,267
55,1899,762
56,1933,766
57,1967,267
58,2000,654
59,2034,720
60,2068,333
61,2102,620
62,2136,711
63,2170,791
64,2204,442
65,2238,78
66,2272,687
67,2306,360
68,2339,469
69,2373,202
70,2407,147
71,2441,626
72,2475,487
73,2509,111
74,2543,45
75,2577,389
76,2611,437
77,2645,432
78,2678,283
79,2712,512
80,2746,506
81,2780,76
82,2814,545
83,2848,706
84,2882,159
85,2916,464
86,2950,300
87,2984,447
88,3017,686
89,3051,546
90,3085,23
91,3119,600
92,3153,384
93,3187,566
94,3221,242
95,3255,513
96,3289,600
97,3323,143
98,3356,410
99,3390,214
100,3424,324
101,3458,60
102,3492,652
103,3526,731
104,3560,593
105,3594,422
106,3628,427
107,3662,491
108,3695,305
109,3729,154
110,3763,478
111,3797,20
112,3831,631
113,3865,77
114,3899,673
115,3933,490
116,3967,406
117,4001,591
118,4034,320
119,4068,441
120,4102,540
121,4136,312
122,4170,240
123,4204,741
124,4238,713
125,4272,38
126,4306,663
127,4339,687
128,4373,126
129,4407,190
130,4441,228
131,4475,732
132,4509,180
133,4543,757
134,4577,150
135,4611,626
136,4645,275
137,4678,198
138,4712,95
139,4746,386
140,4780,101
141,4814,671
142,4848,751
143,4882,444
144,4916,747
145,4950,452
146,4984,200
147,5017,427
148,5051,797
149,5085,163
150,5119,479
151,5153,592
152,5187,162
153,5221,171
154,5255,110
155,5289,696
156,5323,323
157,5356,731
158,5390,106
159,5424,98
160,5458,674
161,5492,443
162,5526,787
163,5560,504
164,5594,198
165,5628,31
166,5662,130
167,5695,629
168,5729,53
169,5763,527
170,5797,651
171,5831,502
172,5865,152
173,5899,30
174,5933,457
175,5967,684
176,6000,463
177,6034,498
178,6068,437
179,6102,136
180,6136,113
181,6170,411
182,6204,232
183,6238,488
184,6272,244
185,6306,74
186,6339,22
187,6373,178
188,6407,611
189,6441,732
190,6475,290
191,6509,774
192,6543,799
193,6577,463
194,6611,158
195,6645,798
196,6678,231
197,6712,701
198,6746,471
199,6780,420
200,6814,101
201,6848,232
202,6882,684
203,6916,272
204,6950,88
205,6984,67
206,7017,254
207,7051,535
208,7085,505
209,7119,454
210,7153,546
211,7187,378
212,7221,755
213,7255,667
214,7289,165
215,7323,357
216,7356,376
217,7390,144
218,7424,401
219,7458,795
220,7492,426
221,7526,560
222,7560,7
223,7594,144
224,7628,46
225,7662,15
226,7695,746
227,7729,141
228,7763,131
229,7797,765
230,7831,571
231,7865,52
232,7899,786
233,7933,787
234,7967,718
235,8000,763
236,8034,395
237,8068,548
238,8102,482
239,8136,150
240,8170,506
241,8204,78
242,8238,543
243,8272,141
244,8306,357
245,8339,567
246,8373,19
247,8407,575
248,8441,486
249,8475,88
250,8509,359
251,8543,784
252,8577,136
253,8611,615
254,8645,788
255,8678,195
256,8712,38
257,8746,135
258,8780,381
259,8814,299
260,8848,267
261,8882,491
262,8916,673
263,8950,355
264,8984,205
265,9017,240
266,9051,364
267,9085,311
268,9119,187
269,9153,717
270,9187,536
271,9221,488
272,9255,198
273,9289,606
274,9323,503
275,9356,317
276,9390,398
277,9424,36
278,9458,120
279,9492,578
280,9526,74
281,9560,422
282,9594,543
283,9628,338
284,9662,289
285,9695,421
286,9729,789
287,9763,27
288,9797,160
289,9831,407
290,9865,429
291,9899,463
292,9933,633
293,9967,114
294,10000,189
