360
0,28,84
1,56,546
2,84,95
3,112,790
4,139,139
5,167,85
6,195,222
7,223,693
8,250,342
9,278,56
10,306,477
11,334,505
12,362,650
13,389,453
14,417,797
15,445,619
16,473,508
17,500,161
18,528,4
19,556,710
20,584,10
21,612,448
22,639,570
23,667,338
24,695,398
25,723,335
26,751,658
27,778,449
28,806,100
29,834,505
30,862,372
31,889,28
32,917,1
33,945,512
34,973,8
35,1001,498
36,1028,67
37,1056,370
38,1084,682
39,1112,283
40,1139,785
41,1167,764
42,1195,22
43,1223,125
44,1251,359
45,1278,716
46,1306,448
47,1334,634
48,1362,600
49,1389,102
50,1417,511
51,1445,372
52,1473,165
53,1501,511
54,1528,74
55,1556,311
56,1584,51
57,1612,706
58,1639,100
59,1667,769
60,1695,233
61,1723,122
62,1751,765
63,1778,711
64,1806,800
65,1834,48
66,1862,663
67,1889,650
68,1917,21
69,1945,344
70,1973,668
71,2001,383
72,2028,456
73,2056,33
74,2084,116
75,2112,388
76,2139,755
77,2167,556
78,2195,408
79,2223,2
80,2251,143
81,2278,11
82,2306,303
83,2334,498
84,2362,554
85,2389,184
86,2417,444
87,2445,544
88,2473,177
89,2501,789
90,2528,78
91,2556,761
92,2584,793
93,2612,662
94,2639,59
95,2667,531
96,2695,348
97,2723,495
98,2751,699
99,2778,82
100,2806,660
101,2834,491
102,2862,791
103,2889,751
104,2917,657
105,2945,220
106,2973,462
107,3001,455
108,3028,290
109,3056,176
110,3084,540
111,3112,338
112,3139,175
113,3167,705
114,3195,472
115,3223,145
116,3251,222
117,3278,436
118,3306,739
119,3334,209
120,3362,695
121,3389,370
122,3417,482
123,3445,653
124,3473,357
125,3501,480
126,3528,439
127,3556,528
128,3584,436
129,3612,380
130,3639,711
131,3667,191
132,3695,175
133,3723,133
134,3751,87
135,3778,628
136,3806,72
137,3834,237
138,3862,151
139,3889,206
140,3917,592
141,3945,212
142,3973,440
143,4001,429
144,4028,343
145,4056,383
146,4084,484
147,4112,499
148,4139,797
149,4167,533
150,4195,622
151,4223,196
152,4251,323
153,4278,507
154,4306,133
155,4334,289
156,4362,456
157,4389,748
158,4417,330
159,4445,476
160,4473,1
161,4500,58
162,4528,735
163,4556,334
164,4584,246
165,4612,592
166,4639,226
167,4667,260
168,4695,648
169,4723,436
170,4750,591
171,4778,685
172,4806,271
173,4834,346
174,4862,305
175,4889,401
176,4917,634
177,4945,561
178,4973,171
179,5000,787
180,5028,143
181,5056,93
182,5084,277
183,5112,335
184,5139,559
185,5167,115
186,5195,216
187,5223,76
188,5250,679
189,5278,561
190,5306,564
191,5334,347
192,5362,560
193,5389,142
194,5417,343
195,5445,625
196,5473,189
197,5500,547
198,5528,336
199,5556,218
200,5584,74
201,5612,491
202,5639,657
203,5667,752
204,5695,121
205,5723,516
206,5750,394
207,5778,494
208,5806,102
209,5834,208
210,5862,317
211,5889,761
212,5917,620
213,5945,548
214,5973,528
215,6000,22
216,6028,253
217,6056,752
218,6084,731
219,6112,536
220,6139,375
221,6167,250
222,6195,346
223,6223,394
224,6250,638
225,6278,139
226,6306,533
227,6334,134
228,6362,114
229,6389,399
230,6417,13
231,6445,126
232,6473,462
233,6500,687
234,6528,32
235,6556,324
236,6584,522
237,6612,724
238,6639,698
239,6667,36
240,6695,597
241,6723,479
242,6750,258
243,6778,206
244,6806,729
245,6834,405
246,6862,750
247,6889,639
248,6917,794
249,6945,402
250,6973,326
251,7000,446
252,7028,560
253,7056,93
254,7084,619
255,7112,614
256,7139,793
257,7167,486
258,7195,224
259,7223,82
260,7250,283
261,7278,427
262,7306,143
263,7334,779
264,7362,419
265,7389,205
266,7417,341
267,7445,629
268,7473,651
269,7500,250
270,7528,6
271,7556,615
272,7584,298
273,7612,52
274,7639,465
275,7667,232
276,7695,575
277,7723,306
278,7750,190
279,7778,175
280,7806,283
281,7834,262
282,7862,343
283,7889,794
284,7917,418
285,7945,24
286,7973,433
287,8000,427
288,8028,53
289,8056,786
290,8084,140
291,8112,42
292,8139,654
293,8167,750
294,8195,714
295,8223,69
296,8250,136
297,8278,405
298,8306,103
299,8334,650
300,8362,277
301,8389,258
302,8417,772
303,8445,651
304,8473,234
305,8500,263
306,8528,543
307,8556,772
308,8584,313
309,8612,288
310,8639,284
311,8667,52
312,8695,716
313,8723,525
314,8750,259
315,8778,121
316,8806,407
317,8834,340
318,8862,713
319,8889,146
320,8917,537
321,8945,641
322,8973,510
323,9000,735
324,9028,643
325,9056,687
326,9084,435
327,9112,303
328,9139,258
329,9167,312
330,9195,263
331,9223,174
332,9250,171
333,9278,209
334,9306,577
335,9334,569
336,9362,621
337,9389,40
338,9417,615
339,9445,684
340,9473,408
341,9500,440
342,9528,768
343,9556,148
344,9584,158
345,9612,370
346,9639,525
347,9667,471
348,9695,763
349,9723,218
350,9750,217
351,9778,250
352,9806,286
353,9834,689
354,9862,554
355,9889,626
356,9917,676
357,9945,716
358,9973,551
359,10000,532
