5000
2,600
4,632
6,465
8,491
10,428
12,272
14,296
16,633
18,476
20,654
22,500
24,586
26,520
28,112
30,205
32,262
34,574
36,244
38,602
40,77
42,672
44,745
46,753
48,14
50,9
52,402
54,189
56,794
58,470
60,577
62,520
64,271
66,441
68,586
70,97
72,747
74,525
76,250
78,147
80,291
82,51
84,415
86,673
88,545
90,317
92,550
94,443
96,187
98,149
100,116
102,509
104,254
106,499
108,348
110,780
112,228
114,109
116,333
118,744
120,140
122,620
124,70
126,376
128,630
130,490
132,482
134,54
136,546
138,268
140,399
142,536
144,386
146,32
148,675
150,78
152,365
154,591
156,510
158,434
160,293
162,404
164,399
166,381
168,150
170,188
172,348
174,99
176,315
178,782
180,160
182,712
184,131
186,341
188,447
190,416
192,55
194,528
196,502
198,456
200,372
202,369
204,189
206,573
208,76
210,462
212,192
214,634
216,141
218,81
220,418
222,782
224,421
226,593
228,379
230,354
232,130
234,106
236,499
238,709
240,100
242,392
244,137
246,670
248,187
250,679
252,138
254,227
256,682
258,685
260,179
262,145
264,613
266,461
268,455
270,535
272,558
274,45
276,569
278,277
280,72
282,369
284,616
286,661
288,213
290,354
292,2
294,689
296,171
298,798
300,133
302,585
304,675
306,429
308,497
310,236
312,565
314,9
316,330
318,797
320,691
322,771
324,662
326,333
328,632
330,67
332,276
334,338
336,766
338,329
340,172
342,653
344,782
346,497
348,296
350,331
352,49
354,749
356,634
358,710
360,644
362,49
364,751
366,251
368,195
370,194
372,267
374,259
376,391
378,738
380,5
382,738
384,155
386,605
388,775
390,444
392,449
394,548
396,471
398,606
400,473
402,486
404,241
406,615
408,651
410,566
412,641
414,659
416,611
418,689
420,424
422,353
424,83
426,539
428,9
430,749
432,277
434,477
436,278
438,419
440,678
442,215
444,780
446,702
448,697
450,551
452,482
454,562
456,208
458,66
460,80
462,741
464,395
466,298
468,3
470,317
472,536
474,748
476,162
478,438
480,225
482,772
484,268
486,311
488,366
490,99
492,307
494,209
496,607
498,245
500,780
502,217
504,360
506,236
508,744
510,3
512,534
514,646
516,553
518,73
520,663
522,738
524,260
526,394
528,86
530,135
532,785
534,706
536,701
538,491
540,635
542,307
544,412
546,110
548,373
550,774
552,87
554,571
556,779
558,216
560,135
562,717
564,57
566,171
568,511
570,751
572,497
574,636
576,134
578,736
580,22
582,510
584,646
586,793
588,368
590,329
592,44
594,337
596,730
598,20
600,340
602,324
604,442
606,470
608,445
610,565
612,218
614,378
616,136
618,63
620,676
622,384
624,80
626,51
628,438
630,11
632,776
634,174
636,588
638,294
640,59
642,6
644,255
646,598
648,345
650,531
652,648
654,299
656,6
658,799
660,106
662,81
664,503
666,670
668,108
670,218
672,94
674,779
676,322
678,147
680,670
682,605
684,560
686,323
688,727
690,225
692,110
694,275
696,794
698,685
700,751
702,793
704,625
706,713
708,412
710,296
712,780
714,478
716,327
718,312
720,657
722,753
724,423
726,789
728,24
730,47
732,39
734,43
736,179
738,4
740,200
742,441
744,692
746,8
748,491
750,206
752,30
754,518
756,334
758,100
760,223
762,143
764,148
766,686
768,144
770,115
772,308
774,248
776,283
778,546
780,693
782,502
784,722
786,346
788,545
790,417
792,444
794,679
796,60
798,764
800,120
802,538
804,534
806,494
808,227
810,722
812,13
814,743
816,413
818,792
820,53
822,19
824,568
826,188
828,203
830,84
832,582
834,207
836,279
838,619
840,764
842,184
844,393
846,397
848,672
850,26
852,201
854,107
856,737
858,699
860,756
862,443
864,489
866,758
868,731
870,566
872,293
874,489
876,743
878,148
880,571
882,175
884,313
886,154
888,7
890,149
892,443
894,78
896,605
898,52
900,444
902,146
904,596
906,343
908,515
910,789
912,225
914,121
916,503
918,561
920,239
922,160
924,204
926,303
928,159
930,344
932,687
934,282
936,685
938,3
940,362
942,111
944,267
946,744
948,69
950,212
952,413
954,755
956,136
958,756
960,31
962,310
964,170
966,180
968,487
970,26
972,276
974,206
976,44
978,626
980,656
982,539
984,170
986,41
988,521
990,451
992,58
994,121
996,354
998,380
1000,344
1002,369
1004,399
1006,763
1008,540
1010,205
1012,204
1014,480
1016,185
1018,37
1020,127
1022,225
1024,482
1026,776
1028,133
1030,130
1032,755
1034,249
1036,115
1038,377
1040,438
1042,379
1044,471
1046,353
1048,563
1050,654
1052,191
1054,597
1056,715
1058,484
1060,298
1062,652
1064,335
1066,753
1068,623
1070,650
1072,98
1074,773
1076,536
1078,618
1080,69
1082,636
1084,77
1086,226
1088,636
1090,505
1092,580
1094,311
1096,407
1098,199
1100,179
1102,706
1104,267
1106,446
1108,679
1110,758
1112,585
1114,247
1116,212
1118,171
1120,15
1122,34
1124,66
1126,493
1128,622
1130,249
1132,30
1134,100
1136,723
1138,661
1140,238
1142,252
1144,388
1146,514
1148,704
1150,758
1152,471
1154,550
1156,598
1158,182
1160,409
1162,785
1164,610
1166,138
1168,37
1170,504
1172,247
1174,453
1176,668
1178,219
1180,32
1182,246
1184,747
1186,7
1188,748
1190,441
1192,247
1194,726
1196,429
1198,793
1200,73
1202,156
1204,48
1206,574
1208,65
1210,655
1212,620
1214,496
1216,125
1218,490
1220,771
1222,797
1224,770
1226,403
1228,432
1230,31
1232,405
1234,220
