425
0,24,504
1,48,489
2,71,225
3,95,96
4,118,391
5,142,165
6,165,647
7,189,496
8,212,8
9,236,251
10,259,787
11,283,770
12,306,675
13,330,87
14,353,388
15,377,448
16,400,610
17,424,621
18,448,526
19,471,761
20,495,183
21,518,163
22,542,72
23,565,678
24,589,588
25,612,327
26,636,93
27,659,689
28,683,727
29,706,249
30,730,115
31,753,601
32,777,134
33,800,705
34,824,67
35,848,33
36,871,622
37,895,416
38,918,54
39,942,582
40,965,244
41,989,634
42,1012,233
43,1036,531
44,1059,632
45,1083,208
46,1106,71
47,1130,723
48,1153,357
49,1177,164
50,1200,232
51,1224,740
52,1248,266
53,1271,417
54,1295,385
55,1318,138
56,1342,184
57,1365,709
58,1389,48
59,1412,676
60,1436,735
61,1459,492
62,1483,695
63,1506,116
64,1530,118
65,1553,217
66,1577,593
67,1600,402
68,1624,677
69,1648,138
70,1671,431
71,1695,358
72,1718,456
73,1742,376
74,1765,68
75,1789,662
76,1812,575
77,1836,237
78,1859,784
79,1883,87
80,1906,646
81,1930,692
82,1953,346
83,1977,254
84,2000,786
85,2024,36
86,2048,69
87,2071,5
88,2095,771
89,2118,69
90,2142,267
91,2165,233
92,2189,688
93,2212,542
94,2236,603
95,2259,508
96,2283,486
97,2306,355
98,2330,86
99,2353,424
100,2377,259
101,2400,266
102,2424,654
103,2448,530
104,2471,427
105,2495,64
106,2518,760
107,2542,355
108,2565,21
109,2589,50
110,2612,424
111,2636,27
112,2659,108
113,2683,349
114,2706,326
115,2730,81
116,2753,241
117,2777,323
118,2800,39
119,2824,472
120,2848,116
121,2871,631
122,2895,240
123,2918,599
124,2942,524
125,2965,735
126,2989,510
127,3012,362
128,3036,621
129,3059,757
130,3083,350
131,3106,551
132,3130,299
133,3153,285
134,3177,425
135,3200,530
136,3224,426
137,3248,301
138,3271,552
139,3295,485
140,3318,132
141,3342,316
142,3365,545
143,3389,643
144,3412,159
145,3436,271
146,3459,215
147,3483,595
148,3506,752
149,3530,84
150,3553,662
151,3577,489
152,3600,632
153,3624,645
154,3648,218
155,3671,395
156,3695,146
157,3718,474
158,3742,496
159,3765,631
160,3789,376
161,3812,186
162,3836,688
163,3859,254
164,3883,394
165,3906,381
166,3930,580
167,3953,427
168,3977,578
169,4000,376
170,4024,487
171,4048,50
172,4071,199
173,4095,98
174,4118,118
175,4142,402
176,4165,219
177,4189,305
178,4212,723
179,4236,59
180,4259,403
181,4283,670
182,4306,166
183,4330,172
184,4353,448
185,4377,760
186,4401,344
187,4424,553
188,4448,411
189,4471,333
190,4495,707
191,4518,91
192,4542,593
193,4565,757
194,4589,85
195,4612,8
196,4636,448
197,4659,587
198,4683,387
199,4706,636
200,4730,430
201,4753,344
202,4777,40
203,4801,1
204,4824,742
205,4848,252
206,4871,679
207,4895,104
208,4918,326
209,4942,536
210,4965,305
211,4989,305
212,5012,180
213,5036,34
214,5059,439
215,5083,212
216,5106,670
217,5130,201
218,5153,781
219,5177,654
220,5201,323
221,5224,347
222,5248,608
223,5271,602
224,5295,612
225,5318,354
226,5342,385
227,5365,274
228,5389,116
229,5412,132
230,5436,654
231,5459,230
232,5483,317
233,5506,91
234,5530,144
235,5553,81
236,5577,395
237,5601,621
238,5624,486
239,5648,638
240,5671,755
241,5695,607
242,5718,437
243,5742,623
244,5765,717
245,5789,570
246,5812,233
247,5836,689
248,5859,53
249,5883,336
250,5906,442
251,5930,262
252,5953,21
253,5977,115
254,6001,38
255,6024,572
256,6048,796
257,6071,459
258,6095,67
259,6118,689
260,6142,46
261,6165,189
262,6189,632
263,6212,247
264,6236,526
265,6259,211
266,6283,23
267,6306,659
268,6330,202
269,6353,634
270,6377,70
271,6401,144
272,6424,234
273,6448,42
274,6471,698
275,6495,640
276,6518,34
277,6542,364
278,6565,574
279,6589,80
280,6612,262
281,6636,453
282,6659,716
283,6683,458
284,6706,775
285,6730,698
286,6753,461
287,6777,614
288,6801,440
289,6824,570
290,6848,230
291,6871,246
292,6895,117
293,6918,420
294,6942,718
295,6965,4
296,6989,669
297,7012,679
298,7036,616
299,7059,765
300,7083,106
301,7106,105
302,7130,793
303,7153,172
304,7177,757
305,7201,369
306,7224,448
307,7248,212
308,7271,280
309,7295,643
310,7318,758
311,7342,67
312,7365,141
313,7389,129
314,7412,602
315,7436,780
316,7459,373
317,7483,311
318,7506,24
319,7530,607
320,7553,694
321,7577,25
322,7601,365
323,7624,83
324,7648,282
325,7671,527
326,7695,562
327,7718,2
328,7742,41
329,7765,518
330,7789,210
331,7812,326
332,7836,439
333,7859,228
334,7883,400
335,7906,45
336,7930,606
337,7953,244
338,7977,707
339,8001,306
340,8024,275
341,8048,620
342,8071,160
343,8095,150
344,8118,582
345,8142,206
346,8165,32
347,8189,352
348,8212,715
349,8236,628
350,8259,7
351,8283,154
352,8306,473
353,8330,27
354,8353,739
355,8377,67
356,8401,11
357,8424,397
358,8448,565
359,8471,243
360,8495,594
361,8518,82
362,8542,666
363,8565,197
364,8589,417
365,8612,777
366,8636,770
367,8659,214
368,8683,361
369,8706,370
370,8730,633
371,8753,85
372,8777,247
373,8801,543
374,8824,236
375,8848,458
376,8871,786
377,8895,763
378,8918,203
379,8942,22
380,8965,406
381,8989,474
382,9012,281
383,9036,48
384,9059,579
385,9083,263
386,9106,173
387,9130,379
388,9153,329
389,9177,452
390,9201,388
391,9224,334
392,9248,496
393,9271,316
394,9295,252
395,9318,4
396,9342,29
397,9365,705
398,9389,676
399,9412,225
400,9436,323
401,9459,623
402,9483,603
403,9506,593
404,9530,379
405,9553,144
406,9577,329
407,9601,755
408,9624,333
409,9648,86
410,9671,108
411,9695,700
412,9718,342
413,9742,125
414,9765,556
415,9789,724
416,9812,15
417,9836,529
418,9859,418
419,9883,97
420,9906,461
421,9930,594
422,9953,54
423,9977,600
424,10000,706
