82
0,122,79
1,244,18
2,366,370
3,488,84
4,610,689
5,732,100
6,854,364
7,976,283
8,1098,645
9,1220,663
10,1342,587
11,1464,455
12,1586,61
13,1708,171
14,1830,126
15,1952,290
16,2074,563
17,2196,551
18,2318,694
19,2440,187
20,2561,259
21,2683,141
22,2805,87
23,2927,576
24,3049,133
25,3171,312
26,3293,639
27,3415,375
28,3537,338
29,3659,402
30,3781,468
31,3903,479
32,4025,176
33,4147,636
34,4269,100
35,4391,333
36,4513,347
37,4635,136
38,4757,391
39,4879,584
40,5001,235
41,5122,654
42,5244,126
43,5366,634
44,5488,253
45,5610,521
46,5732,693
47,5854,117
48,5976,285
49,6098,472
50,6220,487
51,6342,366
52,6464,553
53,6586,138
54,6708,413
55,6830,619
56,6952,761
57,7074,397
58,7196,740
59,7318,385
60,7440,245
61,7561,777
62,7683,706
63,7805,551
64,7927,658
65,8049,727
66,8171,464
67,8293,492
68,8415,57
69,8537,450
70,8659,494
71,8781,92
72,8903,90
73,9025,639
74,9147,673
75,9269,306
76,9391,583
77,9513,217
78,9635,399
79,9757,372
80,9879,289
81,10000,450
