165
0,61,99
1,122,796
2,182,474
3,243,203
4,304,651
5,364,3
6,425,424
7,485,578
8,546,142
9,607,31
10,667,747
11,728,368
12,788,101
13,849,256
14,910,241
15,970,181
16,1031,78
17,1091,148
18,1152,553
19,1213,281
20,1273,736
21,1334,741
22,1394,341
23,1455,303
24,1516,728
25,1576,478
26,1637,153
27,1697,479
28,1758,392
29,1819,498
30,1879,512
31,1940,720
32,2000,670
33,2061,675
34,2122,427
35,2182,65
36,2243,699
37,2304,403
38,2364,376
39,2425,709
40,2485,340
41,2546,228
42,2607,365
43,2667,434
44,2728,441
45,2788,156
46,2849,751
47,2910,396
48,2970,639
49,3031,420
50,3091,348
51,3152,312
52,3213,536
53,3273,457
54,3334,427
55,3394,57
56,3455,527
57,3516,70
58,3576,733
59,3637,422
60,3697,9
61,3758,563
62,3819,784
63,3879,195
64,3940,661
65,4000,502
66,4061,654
67,4122,333
68,4182,108
69,4243,12
70,4304,461
71,4364,640
72,4425,345
73,4485,269
74,4546,557
75,4607,624
76,4667,355
77,4728,708
78,4788,84
79,4849,316
80,4910,58
81,4970,302
82,5031,187
83,5091,516
84,5152,66
85,5213,161
86,5273,492
87,5334,318
88,5394,420
89,5455,383
90,5516,742
91,5576,492
92,5637,733
93,5697,459
94,5758,442
95,5819,320
96,5879,673
97,5940,23
98,6001,99
99,6061,470
100,6122,21
101,6182,188
102,6243,47
103,6304,184
104,6364,732
105,6425,254
106,6485,652
107,6546,249
108,6607,337
109,6667,655
110,6728,329
111,6788,391
112,6849,679
113,6910,604
114,6970,647
115,7031,380
116,7091,761
117,7152,445
118,7213,723
119,7273,732
120,7334,556
121,7394,160
122,7455,154
123,7516,201
124,7576,477
125,7637,463
126,7697,545
127,7758,120
128,7819,336
129,7879,608
130,7940,180
131,8001,376
132,8061,495
133,8122,288
134,8182,230
135,8243,542
136,8304,128
137,8364,532
138,8425,44
139,8485,671
140,8546,206
141,8607,399
142,8667,767
143,8728,2
144,8788,84
145,8849,73
146,8910,720
147,8970,724
148,9031,753
149,9091,284
150,9152,736
151,9213,292
152,9273,471
153,9334,36
154,9394,478
155,9455,537
156,9516,178
157,9576,216
158,9637,178
159,9697,442
160,9758,181
161,9819,529
162,9879,527
163,9940,28
164,10000,711
