6000
1,735
2,573
3,148
4,46
5,540
6,171
7,753
8,519
9,58
10,412
11,581
12,709
13,370
14,583
15,275
16,398
17,290
18,98
19,748
20,307
21,570
22,196
23,624
24,702
25,635
26,430
27,108
28,446
29,666
30,645
31,232
32,479
33,137
34,170
35,409
36,494
37,103
38,226
39,677
40,29
41,320
42,49
43,47
44,228
45,708
46,562
47,80
48,451
49,265
50,542
51,467
52,373
53,87
54,254
55,588
56,401
57,547
58,473
59,107
60,342
61,79
62,664
63,300
64,296
65,700
66,527
67,366
68,705
69,218
70,408
71,248
72,374
73,614
74,720
75,293
76,493
77,747
78,128
79,417
80,19
81,541
82,299
83,81
84,450
85,712
86,89
87,585
88,377
89,127
90,744
91,61
92,362
93,93
94,595
95,400
96,467
97,312
98,724
99,492
100,363
101,697
102,161
103,445
104,415
105,160
106,87
107,424
108,344
109,765
110,225
111,729
112,20
113,25
114,539
115,536
116,579
117,26
118,569
119,345
120,263
121,329
122,482
123,637
124,477
125,143
126,189
127,729
128,390
129,564
130,75
131,315
132,589
133,93
134,213
135,686
136,159
137,180
138,787
139,237
140,367
141,617
142,7
143,370
144,299
145,784
146,707
147,174
148,409
149,80
150,248
151,438
152,771
153,498
154,668
155,458
156,496
157,289
158,526
159,328
160,653
161,321
162,463
163,148
164,135
165,203
166,35
167,687
168,474
169,123
170,614
171,606
172,530
173,480
174,534
175,717
176,2
177,524
178,555
179,167
180,692
181,390
182,525
183,644
184,703
185,691
186,301
187,197
188,607
189,61
190,224
191,486
192,697
193,697
194,66
195,631
196,573
197,363
198,291
199,127
200,606
201,483
202,493
203,70
204,426
205,200
206,683
207,277
208,534
209,460
210,768
211,552
212,169
213,738
214,593
215,105
216,577
217,196
218,79
219,455
220,518
221,712
222,642
223,355
224,686
225,626
226,85
227,58
228,487
229,746
230,692
231,106
232,694
233,225
234,662
235,416
236,515
237,443
238,446
239,399
240,732
241,589
242,596
243,467
244,664
245,164
246,595
247,92
248,35
249,260
250,676
251,650
252,400
253,457
254,83
255,759
256,370
257,635
258,475
259,721
260,265
261,262
262,452
263,2
264,490
265,5
266,253
267,463
268,362
269,40
270,439
271,784
272,228
273,762
274,480
275,188
276,376
277,168
278,180
279,558
280,263
281,607
282,424
283,501
284,427
285,328
286,201
287,205
288,555
289,418
290,673
291,237
292,689
293,251
294,542
295,137
296,668
297,798
298,265
299,452
300,286
301,737
302,1
303,795
304,615
305,356
306,85
307,161
308,171
309,109
310,453
311,106
312,208
313,162
314,386
315,113
316,518
317,621
318,599
319,690
320,764
321,605
322,525
323,688
324,130
325,386
326,540
327,630
328,351
329,312
330,350
331,223
332,793
333,139
334,304
335,169
336,416
337,551
338,523
339,238
340,470
341,796
342,530
343,140
344,193
345,378
346,43
347,262
348,277
349,739
350,40
351,115
352,309
353,741
354,619
355,356
356,735
357,367
358,490
359,466
360,416
361,19
362,584
363,10
364,621
365,60
366,451
367,724
368,649
369,398
370,389
371,712
372,743
373,294
374,695
375,436
376,132
377,750
378,366
379,481
380,739
381,44
382,244
383,94
384,355
385,652
386,411
387,56
388,419
389,219
390,552
391,747
392,620
393,375
394,253
395,617
396,583
397,671
398,181
399,270
400,191
401,291
402,781
403,353
404,2
405,315
406,150
407,491
408,352
409,147
410,699
411,546
412,704
413,503
414,298
415,361
416,587
417,421
418,555
419,72
420,261
421,792
422,59
423,158
424,111
425,238
426,28
427,611
428,405
429,448
430,378
431,320
432,151
433,46
434,140
435,245
436,688
437,19
438,569
439,293
440,202
441,727
442,636
443,558
444,485
445,736
446,56
447,587
448,75
449,562
450,629
451,494
452,89
453,457
454,768
455,228
456,546
457,499
458,346
459,99
460,572
461,316
462,568
463,402
464,428
465,366
466,468
467,617
468,765
469,411
470,258
471,474
472,75
473,65
474,500
475,431
476,248
477,663
478,543
479,782
480,742
481,787
482,269
483,149
484,677
485,1
486,716
487,384
488,608
489,697
490,787
491,723
492,364
493,3
494,627
495,563
496,484
497,520
498,163
499,279
500,413
501,139
502,498
503,273
504,422
505,273
506,422
507,375
508,148
509,754
510,561
511,311
512,629
513,586
514,494
515,541
516,532
517,531
518,274
519,416
520,318
521,646
522,453
523,234
524,100
525,181
526,285
527,88
528,308
529,209
530,650
531,261
532,115
533,290
534,111
535,498
536,169
537,522
538,421
539,783
540,679
541,672
542,693
543,302
544,163
545,796
546,438
547,383
548,89
549,766
550,398
551,738
552,761
553,657
554,150
555,88
556,381
557,19
558,427
559,402
560,780
561,46
562,402
563,444
564,554
565,590
566,604
567,281
568,132
569,168
570,683
571,718
572,9
573,526
574,304
575,656
576,622
577,570
578,674
579,732
580,499
581,137
582,286
583,445
584,792
585,361
586,761
587,423
588,729
589,525
590,599
591,184
592,243
593,624
594,375
595,397
596,300
597,600
598,329
599,444
600,237
601,471
602,436
603,591
604,324
605,714
606,348
607,460
608,403
609,159
610,349
611,728
612,222
613,484
614,32
615,373
616,358
617,127
618,231
619,49
620,29
621,102
622,713
623,279
624,64
625,190
626,38
627,410
628,102
629,313
630,34
631,656
632,132
633,120
634,236
635,254
636,768
637,376
638,769
639,191
640,286
641,675
642,107
643,724
644,621
645,755
646,277
647,763
648,13
649,294
650,344
651,629
652,371
653,686
654,548
655,2
656,4
657,516
658,796
659,334
660,180
661,156
662,617
663,793
664,6
665,553
666,437
667,481
668,188
669,35
670,508
671,133
672,103
673,68
674,424
675,24
676,549
677,701
678,467
679,717
680,636
681,583
682,100
683,669
684,691
685,500
686,257
687,55
688,182
689,174
690,24
691,211
692,119
693,381
694,284
695,98
696,6
697,285
698,680
699,654
700,70
