70000
1,539
1,145
1,15
1,631
1,715
1,479
1,449
2,245
2,383
2,768
2,551
2,605
2,427
2,76
3,374
3,579
3,613
3,328
3,302
3,136
3,280
4,99
4,510
4,417
4,297
4,396
4,336
4,52
5,395
5,506
5,606
5,318
5,494
5,284
6,621
6,675
6,763
6,231
6,465
6,176
6,94
7,668
7,43
7,40
7,432
7,726
7,458
7,283
8,620
8,294
8,494
8,355
8,3
8,707
8,90
9,568
9,325
9,453
9,233
9,224
9,673
9,66
10,709
10,432
10,556
10,88
10,326
10,760
10,503
11,756
11,278
11,226
11,323
11,632
11,171
11,321
11,730
12,591
12,300
12,774
12,32
12,630
12,700
12,793
13,10
13,171
13,399
13,799
13,344
13,454
13,473
14,549
14,226
14,87
14,278
14,250
14,693
14,752
15,459
15,618
15,514
15,209
15,129
15,186
15,639
16,148
16,716
16,376
16,368
16,198
16,421
16,421
17,190
17,241
17,358
17,113
17,78
17,664
17,563
18,375
18,257
18,592
18,434
18,771
18,536
18,514
19,135
19,753
19,592
19,185
19,699
19,218
19,697
20,682
20,208
20,677
20,766
20,425
20,693
20,752
21,708
21,620
21,38
21,309
21,328
21,163
21,539
22,391
22,589
22,528
22,650
22,775
22,117
22,622
23,236
23,650
23,509
23,91
23,613
23,645
23,460
24,696
24,484
24,565
24,102
24,716
24,699
24,366
25,226
25,118
25,216
25,460
25,92
25,40
25,746
26,705
26,78
26,147
26,655
26,10
26,64
26,480
27,215
27,610
27,684
27,485
27,299
27,110
27,46
28,223
28,542
28,125
28,429
28,74
28,631
28,694
29,151
29,7
29,411
29,586
29,598
29,65
29,155
30,420
30,727
30,98
30,13
30,132
30,569
30,238
31,177
31,354
31,85
31,419
31,233
31,343
31,166
32,348
32,313
32,378
32,626
32,229
32,446
32,55
33,149
33,466
33,343
33,462
33,64
33,310
33,422
34,561
34,764
34,216
34,407
34,706
34,556
34,456
35,60
35,234
35,126
35,161
35,545
35,702
35,18
36,434
36,444
36,9
36,779
36,30
36,794
37,535
37,475
37,2
37,322
37,531
37,197
37,668
38,25
38,344
38,489
38,149
38,714
38,17
38,359
39,770
39,752
39,388
39,533
39,751
39,157
39,449
40,575
40,498
40,85
40,525
40,746
40,411
40,83
41,334
41,294
41,238
41,54
41,654
41,346
41,463
42,32
42,449
42,473
42,597
42,300
42,629
42,123
43,123
43,213
43,408
43,227
43,300
43,323
43,780
44,102
44,354
44,309
44,75
44,140
44,74
44,316
45,377
45,589
45,638
45,425
45,54
45,587
45,796
46,161
46,351
46,692
46,221
46,693
46,478
46,402
47,381
47,415
47,12
47,540
47,413
47,227
47,735
48,664
48,490
48,464
48,84
48,70
48,726
48,341
49,545
49,147
49,740
49,469
49,592
49,229
49,216
50,320
50,637
50,391
50,681
50,302
50,723
50,644
51,428
51,663
51,629
51,133
51,436
51,63
51,789
52,15
52,90
52,83
52,760
52,676
52,666
52,595
53,231
53,87
53,773
53,790
53,689
53,722
53,349
54,200
54,179
54,643
54,462
54,733
54,799
54,246
55,651
55,747
55,97
55,387
55,235
55,530
55,423
56,344
56,151
56,588
56,653
56,354
56,619
56,167
57,434
57,626
57,526
57,677
57,330
57,315
57,408
58,792
58,211
58,692
58,345
58,99
58,713
58,420
59,519
59,680
59,26
59,450
59,478
59,612
59,374
60,532
60,454
60,299
60,61
60,639
60,769
60,6
61,687
61,313
61,770
61,361
61,309
61,288
61,675
62,673
62,709
62,110
62,304
62,170
62,154
62,88
63,741
63,6
63,35
63,493
63,359
63,569
63,692
64,12
64,383
64,624
64,772
64,97
64,211
64,784
65,195
65,549
65,468
65,212
65,762
65,431
65,524
66,282
66,561
66,290
66,156
66,212
66,763
66,94
67,253
67,124
67,370
67,443
67,100
67,727
67,540
68,260
68,796
68,135
68,782
68,600
68,264
68,480
69,572
69,278
69,200
69,392
69,297
69,736
69,44
70,798
70,724
70,51
70,378
70,521
70,210
